id,sura_id,index,text,juz,page
89,2,82,وَإِذَ اَخَذْنَا مِيثَٰقَ بَنِےٓ إِسْرَآءِيلَ لَا تَعْبُدُونَ إِلَّا اَ۬للَّهَۖ وَبِالْوَٰلِدَيْنِ إِحْسَٰناٗ وَذِے اِ۬لْقُرْب۪ىٰ وَالْيَتَٰم۪ىٰ وَالْمَسَٰكِينِۖ وَقُولُواْ لِلنَّاسِ حُسْناٗۖ وَأَقِيمُواْ اُ۬لصَّلَوٰةَ وَءَاتُواْ اُ۬لزَّكَوٰةَۖ ثُمَّ تَوَلَّيْتُمُۥٓ إِلَّا قَلِيلاٗ مِّنكُمْ وَأَنتُم مُّعْرِضُونَۖ,1,12
90,2,83,وَإِذَ اَخَذْنَا مِيثَٰقَكُمْ لَا تَسْفِكُونَ دِمَآءَكُمْ وَلَا تُخْرِجُونَ أَنفُسَكُم مِّن دِيٰ۪رِكُمْ ثُمَّ أَقْرَرْتُمْ وَأَنتُمْ تَشْهَدُونَۖ,1,13
91,2,84,ثُمَّ أَنتُمْ هَٰٓؤُلَآءِ تَقْتُلُونَ أَنفُسَكُمْ وَتُخْرِجُونَ فَرِيقاٗ مِّنكُم مِّن دِيٰ۪رِهِمْ تَظَّٰهَرُونَ عَلَيْهِم بِالِاثْمِ وَالْعُدْوَٰنِۖ ۞ وَإِنْ يَّاتُوكُمُۥٓ أُسَٰر۪ىٰ تُفَٰدُوهُمْ وَهُوَ مُحَرَّمٌ عَلَيْكُمُۥٓ إِخْرَاجُهُمُۥٓۖ أَفَتُومِنُونَ بِبَعْضِ اِ۬لْكِتَٰبِ وَتَكْفُرُونَ بِبَعْضٖۖ فَمَا جَزَآءُ مَنْ يَّفْعَلُ ذَٰلِكَ مِنكُمُۥٓ إِلَّا خِزْيٞ فِے اِ۬لْحَيَوٰةِ اِ۬لدُّنْي۪اۖ وَيَوْمَ اَ۬لْقِيَٰمَةِ يُرَدُّونَ إِلَىٰٓ أَشَدِّ اِ۬لْعَذَابِۖ وَمَا اَ۬للَّهُ بِغَٰفِلٍ عَمَّا يَعْمَلُونَۖ,1,13
92,2,85,أُوْلَٰٓئِكَ اَ۬لذِينَ اَ۪شْتَرَوُاْ اُ۬لْحَيَوٰةَ اَ۬لدُّنْي۪ا بِالَاخِرَةِ فَلَا يُخَفَّفُ عَنْهُمُ اُ۬لْعَذَابُ وَلَا هُمْ يُنصَرُونَۖ,1,13
93,2,86,وَلَقَدَ اٰتَيْنَا مُوسَى اَ۬لْكِتَٰبَ وَقَفَّيْنَا مِنۢ بَعْدِهِۦ بِالرُّسُلِۖ وَءَاتَيْنَا عِيسَى اَ۪بْنَ مَرْيَمَ اَ۬لْبَيِّنَٰتِ وَأَيَّدْنَٰهُ بِرُوحِ اِ۬لْقُدُسِۖ أَفَكُلَّمَا جَآءَكُمْ رَسُولُۢ بِمَا لَا تَهْو۪ىٰٓ أَنفُسُكُمُ اُ۪سْتَكْبَرْتُمْۖ فَفَرِيقاٗ كَذَّبْتُمْۖ وَفَرِيقاٗ تَقْتُلُونَۖ,1,13
94,2,87,وَقَالُواْ قُلُوبُنَا غُلْفُۢۖ بَل لَّعَنَهُمُ اُ۬للَّهُ بِكُفْرِهِمْ فَقَلِيلاٗ مَّا يُومِنُونَۖ,1,13
95,2,88,وَلَمَّا جَآءَهُمْ كِتَٰبٞ مِّنْ عِندِ اِ۬للَّهِ مُصَدِّقٞ لِّمَا مَعَهُمْ وَكَانُواْ مِن قَبْلُ يَسْتَفْتِحُونَ عَلَى اَ۬لذِينَ كَفَرُواْۖ فَلَمَّا جَآءَهُم مَّا عَرَفُواْ كَفَرُواْ بِهِۦۖ فَلَعْنَةُ اُ۬للَّهِ عَلَى اَ۬لْكٰ۪فِرِينَۖ,1,14
96,2,89,بِيسَمَا اَ۪شْتَرَوْاْ بِهِۦٓ أَنفُسَهُمُۥٓ أَنْ يَّكْفُرُواْ بِمَآ أَنزَلَ اَ۬للَّهُ بَغْياً اَنْ يُّنَزِّلَ اَ۬للَّهُ مِن فَضْلِهِۦ عَلَىٰ مَنْ يَّشَآءُ مِنْ عِبَادِهِۦۖ فَبَآءُو بِغَضَبٍ عَلَىٰ غَضَبٖۖ وَلِلْكٰ۪فِرِينَ عَذَابٞ مُّهِينٞۖ,1,14
97,2,90,وَإِذَا قِيلَ لَهُمُۥٓ ءَامِنُواْ بِمَآ أَنزَلَ اَ۬للَّهُ قَالُواْ نُومِنُ بِمَآ أُنزِلَ عَلَيْنَا وَيَكْفُرُونَ بِمَا وَرَآءَهُۥۖ وَهُوَ اَ۬لْحَقُّ مُصَدِّقاٗ لِّمَا مَعَهُمْۖ قُلْ فَلِمَ تَقْتُلُونَ أَنۢبِئَآءَ اَ۬للَّهِ مِن قَبْلُ إِن كُنتُم مُّومِنِينَۖ,1,14
98,2,91,۞ وَلَقَدْ جَآءَكُم مُّوس۪ىٰ بِالْبَيِّنَٰتِ ثُمَّ اَ۪تَّخَذتُّمُ اُ۬لْعِجْلَ مِنۢ بَعْدِهِۦ وَأَنتُمْ ظَٰلِمُونَۖ,1,14
99,2,92,وَإِذَ اَخَذْنَا مِيثَٰقَكُمْ وَرَفَعْنَا فَوْقَكُمُ اُ۬لطُّورَۖ خُذُواْ مَآ ءَاتَيْنَٰكُم بِقُوَّةٖ وَاسْمَعُواْۖ قَالُواْ سَمِعْنَا وَعَصَيْنَاۖ وَأُشْرِبُواْ فِے قُلُوبِهِمُ اُ۬لْعِجْلَ بِكُفْرِهِمْۖ قُلْ بِيسَمَا يَامُرُكُم بِهِۦٓ إِيمَٰنُكُمُۥٓ إِن كُنتُم مُّومِنِينَۖ,1,14
100,2,93,قُلِ اِن كَانَتْ لَكُمُ اُ۬لدَّارُ اُ۬لَاخِرَةُ عِندَ اَ۬للَّهِ خَالِصَةٗ مِّن دُونِ اِ۬لنَّاسِ فَتَمَنَّوُاْ اُ۬لْمَوْتَ إِن كُنتُمْ صَٰدِقِينَۖ,1,15
101,2,94,وَلَنْ يَّتَمَنَّوْهُ أَبَداَۢ بِمَا قَدَّمَتَ اَيْدِيهِمْۖ وَاللَّهُ عَلِيمُۢ بِالظَّٰلِمِينَۖ,1,15
102,2,95,وَلَتَجِدَنَّهُمُۥٓ أَحْرَصَ اَ۬لنَّاسِ عَلَىٰ حَيَوٰةٖۖ وَمِنَ اَ۬لذِينَ أَشْرَكُواْ يَوَدُّ أَحَدُهُمْ لَوْ يُعَمَّرُ أَلْفَ سَنَةٖۖ وَمَا هُوَ بِمُزَحْزِحِهِۦ مِنَ اَ۬لْعَذَابِ أَنْ يُّعَمَّرَۖ وَاللَّهُ بَصِيرُۢ بِمَا يَعْمَلُونَۖ,1,15
103,2,96,قُلْ مَن كَانَ عَدُوّاٗ لِّـجِبْرِيلَ فَإِنَّهُۥ نَزَّلَهُۥ عَلَىٰ قَلْبِكَ بِإِذْنِ اِ۬للَّهِ مُصَدِّقاٗ لِّمَا بَيْنَ يَدَيْهِ وَهُدىٗ وَبُشْر۪ىٰ لِلْمُومِنِينَۖ,1,15
104,2,97,مَن كَانَ عَدُوّاٗ لِّلهِ وَمَلَٰٓئِكَتِهِۦ وَرُسُلِهِۦ وَجِبْرِيلَ وَمِيكَٰٓئِلَ فَإِنَّ اَ۬للَّهَ عَدُوّٞ لِّلْكٰ۪فِرِينَۖ,1,15
105,2,98,وَلَقَدَ اَنزَلْنَآ إِلَيْكَ ءَايَٰتِۢ بَيِّنَٰتٖۖ وَمَا يَكْفُرُ بِهَآ إِلَّا اَ۬لْفَٰسِقُونَۖ,1,15
106,2,99,أَوَكُلَّمَا عَٰهَدُواْ عَهْداٗ نَّبَذَهُۥ فَرِيقٞ مِّنْهُمۖ بَلَ اَكْثَرُهُمْ لَا يُومِنُونَۖ,1,15
107,2,100,۞ وَلَمَّا جَآءَهُمْ رَسُولٞ مِّنْ عِندِ اِ۬للَّهِ مُصَدِّقٞ لِّمَا مَعَهُمْ نَبَذَ فَرِيقٞ مِّنَ اَ۬لذِينَ أُوتُواْ اُ۬لْكِتَٰبَ كِتَٰبَ اَ۬للَّهِ وَرَآءَ ظُهُورِهِمْ كَأَنَّهُمْ لَا يَعْلَمُونَۖ,1,15
108,2,101,وَاتَّبَعُواْ مَا تَتْلُواْ اُ۬لشَّيَٰطِينُ عَلَىٰ مُلْكِ سُلَيْمَٰنَۖ وَمَا كَفَرَ سُلَيْمَٰنُۖ وَلَٰكِنَّ اَ۬لشَّيَٰطِينَ كَفَرُواْ يُعَلِّمُونَ اَ۬لنَّاسَ اَ۬لسِّحْرَ وَمَآ أُنزِلَ عَلَى اَ۬لْمَلَكَيْنِ بِبَابِلَ هَارُوتَ وَمَارُوتَۖ وَمَا يُعَلِّمَٰنِ مِنَ اَحَدٍ حَتَّىٰ يَقُولَآ إِنَّمَا نَحْنُ فِتْنَةٞ فَلَا تَكْفُرْۖ فَيَتَعَلَّمُونَ مِنْهُمَا مَا يُفَرِّقُونَ بِهِۦ بَيْنَ اَ۬لْمَرْءِ وَزَوْجِهِۦۖ وَمَا هُم بِضَآرِّينَ بِهِۦ مِنَ اَحَدٍ اِلَّا بِإِذْنِ اِ۬للَّهِۖ وَيَتَعَلَّمُونَ مَا يَضُرُّهُمْ وَلَا يَنفَعُهُمْۖ وَلَقَدْ عَلِمُواْ لَمَنِ اِ۪شْتَر۪يٰهُ مَا لَهُۥ فِے اِ۬لَاخِرَةِ مِنْ خَلَٰقٖۖ وَلَبِيسَ مَا شَرَوْاْ بِهِۦٓ أَنفُسَهُمْ لَوْ كَانُواْ يَعْلَمُونَۖ,1,16
109,2,102,وَلَوَ اَنَّهُمُۥٓ ءَامَنُواْ وَاتَّقَوْاْ لَمَثُوبَةٞ مِّنْ عِندِ اِ۬للَّهِ خَيْرٞ لَّوْ كَانُواْ يَعْلَمُونَۖ,1,16
110,2,103,يَٰٓأَيُّهَا اَ۬لذِينَ ءَامَنُواْ لَا تَقُولُواْ رَٰعِنَا وَقُولُواْ اُ۟نظُرْنَا وَاسْمَعُواْۖ وَلِلْكٰ۪فِرِينَ عَذَابٌ اَلِيمٞۖ,1,16
111,2,104,مَّا يَوَدُّ اُ۬لذِينَ كَفَرُواْ مِنَ اَهْلِ اِ۬لْكِتَٰبِ وَلَا اَ۬لْمُشْرِكِينَ أَنْ يُّنَزَّلَ عَلَيْكُم مِّنْ خَيْرٖ مِّن رَّبِّكُمْۖ وَاللَّهُ يَخْتَصُّ بِرَحْمَتِهِۦ مَنْ يَّشَآءُۖ وَاللَّهُ ذُو اُ۬لْفَضْلِ اِ۬لْعَظِيمِۖ,1,16
112,2,105,۞ مَا نَنسَخْ مِنَ اٰيَةٍ اَوْ نُنسِهَا نَاتِ بِخَيْرٖ مِّنْهَآ أَوْ مِثْلِهَآۖ أَلَمْ تَعْلَمَ اَنَّ اَ۬للَّهَ عَلَىٰ كُلِّ شَےْءٖ قَدِيرٌۖ,1,17
113,2,106,اَلَمْ تَعْلَمَ اَنَّ اَ۬للَّهَ لَهُۥ مُلْكُ اُ۬لسَّمَٰوَٰتِ وَالَارْضِ وَمَا لَكُم مِّن دُونِ اِ۬للَّهِ مِنْ وَّلِيّٖ وَلَا نَصِيرٍۖ,1,17
114,2,107,اَمْ تُرِيدُونَ أَن تَسْـَٔلُواْ رَسُولَكُمْ كَمَا سُئِلَ مُوس۪ىٰ مِن قَبْلُۖ وَمَنْ يَّتَبَدَّلِ اِ۬لْكُفْرَ بِالِايمَٰنِ فَقَد ضَّلَّ سَوَآءَ اَ۬لسَّبِيلِۖ,1,17
115,2,108,وَدَّ كَثِيرٞ مِّنَ اَهْلِ اِ۬لْكِتَٰبِ لَوْ يَرُدُّونَكُم مِّنۢ بَعْدِ إِيمَٰنِكُمْ كُفَّاراًۖ حَسَداٗ مِّنْ عِندِ أَنفُسِهِم مِّنۢ بَعْدِ مَا تَبَيَّنَ لَهُمُ اُ۬لْحَقُّۖ فَاعْفُواْ وَاصْفَحُواْ حَتَّىٰ يَاتِيَ اَ۬للَّهُ بِأَمْرِهِۦٓۖ إِنَّ اَ۬للَّهَ عَلَىٰ كُلِّ شَےْءٖ قَدِيرٞۖ,1,17
116,2,109,وَأَقِيمُواْ اُ۬لصَّلَوٰةَ وَءَاتُواْ اُ۬لزَّكَوٰةَۖ وَمَا تُقَدِّمُواْ لِأَنفُسِكُم مِّنْ خَيْرٖ تَجِدُوهُ عِندَ اَ۬للَّهِۖ إِنَّ اَ۬للَّهَ بِمَا تَعْمَلُونَ بَصِيرٞۖ,1,17
117,2,110,وَقَالُواْ لَنْ يَّدْخُلَ اَ۬لْجَنَّةَ إِلَّا مَن كَانَ هُوداً اَوْ نَصَٰر۪ىٰۖ تِلْكَ أَمَانِيُّهُمْۖ قُلْ هَاتُواْ بُرْهَٰنَكُمُۥٓ إِن كُنتُمْ صَٰدِقِينَۖ,1,17
118,2,111,بَل۪ىٰ مَنَ اَسْلَمَ وَجْهَهُۥ لِلهِ وَهُوَ مُحْسِنٞ فَلَهُۥٓ أَجْرُهُۥ عِندَ رَبِّهِۦ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَۖ,1,17
119,2,112,وَقَالَتِ اِ۬لْيَهُودُ لَيْسَتِ اِ۬لنَّصَٰر۪ىٰ عَلَىٰ شَےْءٖ وَقَالَتِ اِ۬لنَّصَٰر۪ىٰ لَيْسَتِ اِ۬لْيَهُودُ عَلَىٰ شَےْءٖ وَهُمْ يَتْلُونَ اَ۬لْكِتَٰبَۖ كَذَٰلِكَ قَالَ اَ۬لذِينَ لَا يَعْلَمُونَ مِثْلَ قَوْلِهِمْۖ فَاللَّهُ يَحْكُمُ بَيْنَهُمْ يَوْمَ اَ۬لْقِيَٰمَةِ فِيمَا كَانُواْ فِيهِ يَخْتَلِفُونَۖ,1,18
120,2,113,۞ وَمَنَ اَظْلَمُ مِمَّن مَّنَعَ مَسَٰجِدَ اَ۬للَّهِ أَنْ يُّذْكَرَ فِيهَا اَ۪سْمُهُۥ وَسَع۪ىٰ فِے خَرَابِهَآۖ أُوْلَٰٓئِكَ مَا كَانَ لَهُمُۥٓ أَنْ يَّدْخُلُوهَآ إِلَّا خَآئِفِينَۖ لَهُمْ فِے اِ۬لدُّنْي۪ا خِزْيٞۖ وَلَهُمْ فِے اِ۬لَاخِرَةِ عَذَابٌ عَظِيمٞۖ,1,18
121,2,114,وَلِلهِ اِ۬لْمَشْرِقُ وَالْمَغْرِبُۖ فَأَيْنَمَا تُوَلُّواْ فَثَمَّ وَجْهُ اُ۬للَّهِۖ إِنَّ اَ۬للَّهَ وَٰسِعٌ عَلِيمٞۖ,1,18
122,2,115,وَقَالُواْ اُ۪تَّخَذَ اَ۬للَّهُ وَلَداٗۖ سُبْحَٰنَهُۥۖ بَل لَّهُۥ مَا فِے اِ۬لسَّمَٰوَٰتِ وَالَارْضِۖ كُلّٞ لَّهُۥ قَٰنِتُونَۖ,1,18
123,2,116,بَدِيعُ اُ۬لسَّمَٰوَٰتِ وَالَارْضِۖ وَإِذَا قَض۪ىٰٓ أَمْراٗ فَإِنَّمَا يَقُولُ لَهُۥ كُنۖ فَيَكُونُۖ,1,18
124,2,117,وَقَالَ اَ۬لذِينَ لَا يَعْلَمُونَ لَوْلَا يُكَلِّمُنَا اَ۬للَّهُ أَوْ تَاتِينَآ ءَايَةٞۖ كَذَٰلِكَ قَالَ اَ۬لذِينَ مِن قَبْلِهِم مِّثْلَ قَوْلِهِمْۖ تَشَٰبَهَتْ قُلُوبُهُمْۖ قَدْ بَيَّنَّا اَ۬لَايَٰتِ لِقَوْمٖ يُوقِنُونَۖ,1,18
125,2,118,إِنَّآ أَرْسَلْنَٰكَ بِالْحَقِّ بَشِيراٗ وَنَذِيراٗۖ وَلَا تَسْـَٔلْ عَنَ اَصْحَٰبِ اِ۬لْجَحِيمِۖ,1,18
126,2,119,وَلَن تَرْض۪ىٰ عَنكَ اَ۬لْيَهُودُ وَلَا اَ۬لنَّصَٰر۪ىٰ حَتَّىٰ تَتَّبِعَ مِلَّتَهُمْۖ قُلِ اِنَّ هُدَى اَ۬للَّهِ هُوَ اَ۬لْهُد۪ىٰۖ وَلَئِنِ اِ۪تَّبَعْتَ أَهْوَآءَهُم بَعْدَ اَ۬لذِے جَآءَكَ مِنَ اَ۬لْعِلْمِ مَا لَكَ مِنَ اَ۬للَّهِ مِنْ وَّلِيّٖ وَلَا نَصِيرٍۖ,1,19
127,2,120,اِ۬لذِينَ ءَاتَيْنَٰهُمُ اُ۬لْكِتَٰبَ يَتْلُونَهُۥ حَقَّ تِلَٰوَتِهِۦٓ أُوْلَٰٓئِكَ يُومِنُونَ بِهِۦۖ وَمَنْ يَّكْفُرْ بِهِۦ فَأُوْلَٰٓئِكَ هُمُ اُ۬لْخَٰسِرُونَۖ,1,19
128,2,121,يَٰبَنِےٓ إِسْرَآءِيلَ اَ۟ذْكُرُواْ نِعْمَتِيَ اَ۬لتِےٓ أَنْعَمْتُ عَلَيْكُمْ وَأَنِّے فَضَّلْتُكُمْ عَلَى اَ۬لْعَٰلَمِينَۖ,1,19
129,2,122,وَاتَّقُواْ يَوْماٗ لَّا تَجْزِے نَفْسٌ عَن نَّفْسٖ شَئْاٗ وَلَا يُقْبَلُ مِنْهَا عَدْلٞ وَلَا تَنفَعُهَا شَفَٰعَةٞ وَلَا هُمْ يُنصَرُونَۖ,1,19
130,2,123,۞ وَإِذِ اِ۪بْتَل۪ىٰٓ إِبْرَٰهِـيمَ رَبُّهُۥ بِكَلِمَٰتٖ فَأَتَمَّهُنَّۖ قَالَ إِنِّے جَاعِلُكَ لِلنَّاسِ إِمَاماٗۖ قَالَ وَمِن ذُرِّيَّتِےۖ قَالَ لَا يَنَالُ عَهْدِيَ اَ۬لظَّٰلِمِينَۖ,1,19
131,2,124,وَإِذْ جَعَلْنَا اَ۬لْبَيْتَ مَثَابَةٗ لِّلنَّاسِ وَأَمْناٗ وَاتَّخَذُواْ مِن مَّقَامِ إِبْرَٰهِيمَ مُصَلّىٗۖ وَعَهِدْنَآ إِلَىٰٓ إِبْرَٰهِيمَ وَإِسْمَٰعِيلَ أَن طَهِّرَا بَيْتِيَ لِلطَّآئِفِينَ وَالْعَٰكِفِينَ وَالرُّكَّعِ اِ۬لسُّجُودِۖ,1,19
132,2,125,وَإِذْ قَالَ إِبْرَٰهِيمُ رَبِّ اِ۪جْعَلْ هَٰذَا بَلَداً اٰمِناٗ وَارْزُقَ اَهْلَهُۥ مِنَ اَ۬لثَّمَرَٰتِ مَنَ اٰمَنَ مِنْهُم بِاللَّهِ وَالْيَوْمِ اِ۬لَاخِرِۖ قَالَ وَمَن كَفَرَ فَأُمَتِّعُهُۥ قَلِيلاٗ ثُمَّ أَضْطَرُّهُۥٓ إِلَىٰ عَذَابِ اِ۬لنّ۪ارِۖ وَبِيسَ اَ۬لْمَصِيرُۖ,1,19
133,2,126,وَإِذْ يَرْفَعُ إِبْرَٰهِيمُ اُ۬لْقَوَاعِدَ مِنَ اَ۬لْبَيْتِ وَإِسْمَٰعِيلُۖ رَبَّنَا تَقَبَّلْ مِنَّآ إِنَّكَ أَنتَ اَ۬لسَّمِيعُ اُ۬لْعَلِيمُۖ,1,20
134,2,127,رَبَّنَا وَاجْعَلْنَا مُسْلِمَيْنِ لَكَ وَمِن ذُرِّيَّتِنَآ أُمَّةٗ مُّسْلِمَةٗ لَّكَۖ وَأَرِنَا مَنَاسِكَنَاۖ وَتُبْ عَلَيْنَآۖ إِنَّكَ أَنتَ اَ۬لتَّوَّابُ اُ۬لرَّحِيمُۖ,1,20
135,2,128,رَبَّنَا وَابْعَثْ فِيهِمْ رَسُولاٗ مِّنْهُمْ يَتْلُواْ عَلَيْهِمُۥٓ ءَايَٰتِكَ وَيُعَلِّمُهُمُ اُ۬لْكِتَٰبَ وَالْحِكْمَةَ وَيُزَكِّيهِمُۥٓۖ إِنَّكَ أَنتَ اَ۬لْعَزِيزُ اُ۬لْحَكِيمُۖ,1,20
136,2,129,وَمَنْ يَّرْغَبُ عَن مِّلَّةِ إِبْرَٰهِيمَ إِلَّا مَن سَفِهَ نَفْسَهُۥۖ وَلَقَدِ اِ۪صْطَفَيْنَٰهُ فِے اِ۬لدُّنْي۪اۖ وَإِنَّهُۥ فِے اِ۬لَاخِرَةِ لَمِنَ اَ۬لصَّٰلِحِينَۖ,1,20
137,2,130,إِذْ قَالَ لَهُۥ رَبُّهُۥٓ أَسْلِمْۖ قَالَ أَسْلَمْتُ لِرَبِّ اِ۬لْعَٰلَمِينَۖ,1,20
138,2,131,وَأَوْص۪ىٰ بِهَآ إِبْرَٰهِيمُ بَنِيهِۖ وَيَعْقُوبُ يَٰبَنِيَّ إِنَّ اَ۬للَّهَ اَ۪صْطَف۪ىٰ لَكُمُ اُ۬لدِّينَ فَلَا تَمُوتُنَّ إِلَّا وَأَنتُم مُّسْلِمُونَۖ,1,20
139,2,132,۞ أَمْ كُنتُمْ شُهَدَآءَ ا۪ذْ حَضَرَ يَعْقُوبَ اَ۬لْمَوْتُ إِذْ قَالَ لِبَنِيهِ مَا تَعْبُدُونَ مِنۢ بَعْدِےۖ قَالُواْ نَعْبُدُ إِلَٰهَكَ وَإِلَٰهَ ءَابَآئِكَ إِبْرَٰهِيمَ وَإِسْمَٰعِيلَ وَإِسْحَٰقَ إِلَٰهاٗ وَٰحِداٗ وَنَحْنُ لَهُۥ مُسْلِمُونَۖ,1,20
140,2,133,تِلْكَ أُمَّةٞ قَدْ خَلَتْۖ لَهَا مَا كَسَبَتْۖ وَلَكُم مَّا كَسَبْتُمْۖ وَلَا تُسْـَٔلُونَ عَمَّا كَانُواْ يَعْمَلُونَۖ,1,20
141,2,134,وَقَالُواْ كُونُواْ هُوداً اَوْ نَصَٰر۪ىٰ تَهْتَدُواْۖ قُلْ بَلْ مِلَّةَ إِبْرَٰهِيمَ حَنِيفاٗۖ وَمَا كَانَ مِنَ اَ۬لْمُشْرِكِينَۖ,1,21
